,Product:,Sale Date:,Category:,Quantity:,Total Price:,Total Profit:,Payment Type:,Customer Details:
1703,Blue Puff Sleeve T–shirt Five Pack,04-06-2025,Children —  Girls Clothing,2,43.00,21.93,Credit Card,Customer ID: 10675Location: DublinGender: FAge Group: 25–34
1704,Black Jersey Denim Leggings,05-06-2025,Men — Trousers,1,€57.00,€27.93,PayPal,Customer ID: 1728From: CorkGender: FemaleAge Range: 25-34
1705,Black Jersey Denim Leggings,05-06-2025,Men — Trousers,1,€57.00,€27.93,PayPal,Customer ID: 1728From: CorkGender: FemaleAge Range: 25-34
1706,Knitted Pom Pom Throw,2025-06-05,Homeware — Bed Bath,1,€ 33.00,€ 11.55,Credit Card,ID 11719Location CorkGender: FAge: 55—64
1707,Knitted Pom Pom Throw,2025-06-05,Homeware — Bed Bath,1,€ 33.00,€ 11.55,Credit Card,ID 11719Location CorkGender: FAge: 55—64
1708,Pink Cheque Shirt Dress,2025-06-05,Children — Girls Clothing,1,€16.50,€8.41,Credit Card,Cust ID: 6406Location: LeitrimAge Category: 55—64Gender: Male
1709,Pink Cheque Shirt Dress,2025-06-05,Children — Girls Clothing,1,€16.50,€8.41,Credit Card,Cust ID: 6406Location: LeitrimAge Category: 55—64Gender: Male
1710,Dark Wash Straight Fit Jeans,2025-06-05,Men — Jeans,1,29.70,9.90,Debit Card,Customer ID: 9991Age Group: 35-44City: WexfordGender: F
1711,Dark Wash Straight Fit Jeans,2025-06-05,Men — Jeans,1,29.70,9.90,Debit Card,Customer ID: 9991Age Group: 35-44City: WexfordGender: F
1712,White Short Sleeve Oxford Shirt,05 Jun 2025,Men — Shirts,1,€47.70,€14.84,Debit Card,ID 10262City: WestmeathGender: FemaleAge Group: 35–44
1713,White Short Sleeve Oxford Shirt,05 Jun 2025,Men — Shirts,1,€47.70,€14.84,Debit Card,ID 10262City: WestmeathGender: FemaleAge Group: 35–44
1714,Dark Wash Straight Fit Jeans,2025-06-05,Men — Jeans,1,33.00,13.20,Debit Card,ID: 8525Location LaoisGender: FAge Category: 25—34
1715,Dark Wash Straight Fit Jeans,2025-06-05,Men — Jeans,1,33.00,13.20,Debit Card,ID: 8525Location LaoisGender: FAge Category: 25—34
1716,Dark Wash Straight Fit Jeans,2025-06-05,Men — Jeans,1,€ 33.00,€ 13.20,Debit Card,City: WaterfordID: 13544Age Range: 25-34Gender: Male
1717,Dark Wash Straight Fit Jeans,2025-06-05,Men — Jeans,1,€ 33.00,€ 13.20,Debit Card,City: WaterfordID: 13544Age Range: 25-34Gender: Male
1718,Light Blue Ditsy Slub Dress,2025-06-05,Women — Dresses,1,€ 20.25,€ 9.00,Debit Card,ID: 12378City: LaoisGender: MaleAge Group: 25-34
1719,Light Blue Ditsy Slub Dress,2025-06-05,Women — Dresses,1,€ 20.25,€ 9.00,Debit Card,ID: 12378City: LaoisGender: MaleAge Group: 25-34
1720,Black Skinny Fit Ultra Flex Jeans,2025-06-05,Men — Jeans,1,EUR 33.00,EUR 13.20,CC,Age Category: 35-44Cust ID: 2119From: CorkGender: F
1721,Black Skinny Fit Ultra Flex Jeans,2025-06-05,Men — Jeans,1,EUR 33.00,EUR 13.20,CC,Age Category: 35-44Cust ID: 2119From: CorkGender: F
1722,Dark Blue Belted Jeans,2025-06-05,Men — Jeans,1,€29.00,€11.60,Debit Card,ID: 13150Location CavanGender: FemaleAge Category: 25-34
1723,Dark Blue Belted Jeans,2025-06-05,Men — Jeans,1,€29.00,€11.60,Debit Card,ID: 13150Location CavanGender: FemaleAge Category: 25-34
1724,Navy Crew and Jogger Set,06 Jun 2025,Children — Boys Clothing,2,EUR 35.00,EUR 17.85,Debit Card,ID 12197Location WestmeathGender: FemaleAge Group: 55-64
1725,Navy Crew and Jogger Set,06 Jun 2025,Children — Boys Clothing,2,EUR 35.00,EUR 17.85,Debit Card,ID 12197Location WestmeathGender: FemaleAge Group: 55-64
1726,Pink Slim Fit Double Cuff Shirt,06 Jun 2025,Men — Shirts,1,EUR 29.00,EUR 11.02,Debit Card,Gender: MaleAge Group: 25-34Location: CavanCust ID: 6606
1727,Pink Slim Fit Double Cuff Shirt,06 Jun 2025,Men — Shirts,1,EUR 29.00,EUR 11.02,Debit Card,Gender: MaleAge Group: 25-34Location: CavanCust ID: 6606
1728,Woodel Wall Mirror,"Jun 06, 2025",Homeware —  Design,1,€66.00,€26.40,Credit Card,Customer ID: 12337From: WestmeathGender: FAge Range: 35-44
1729,Woodel Wall Mirror,"Jun 06, 2025",Homeware —  Design,1,€66.00,€26.40,Credit Card,Customer ID: 12337From: WestmeathGender: FAge Range: 35-44
1730,Blue Floral Embroidered Mac,2025-06-06,Children — Girls Clothing,1,35.00,17.85,Debit Card,ID: 9666Age Category: 35-44City: KerryGender: Female
1731,Blue Floral Embroidered Mac,2025-06-06,Children — Girls Clothing,1,35.00,17.85,Debit Card,ID: 9666Age Category: 35-44City: KerryGender: Female
1732,Navy Linen Blend Dress,06-06-2025,Women — Dresses,1,€27.00,€12.00,Credit Card,Gender: FemaleAge Range: 18-24ID 11691Location: Galway
1733,Navy Linen Blend Dress,06-06-2025,Women — Dresses,1,€27.00,€12.00,Credit Card,Gender: FemaleAge Range: 18-24ID 11691Location: Galway
1734,Pink Slim Fit Double Cuff Shirt,2025-06-06,Men — Shirts,1,29.00,11.02,CC,Cust ID: 5569Location: DonegalGender: MAge Group: 25—34
1735,Pink Slim Fit Double Cuff Shirt,2025-06-06,Men — Shirts,1,29.00,11.02,CC,Cust ID: 5569Location: DonegalGender: MAge Group: 25—34
1736,Crinkle Velvet Bed Set,06 Jun 2025,Homeware — Bed Bath,2,EUR 110.00,EUR 38.50,Credit Card,Cust ID: 14619City: DublinGender: FAge Group: 25-34
1737,Crinkle Velvet Bed Set,06 Jun 2025,Homeware — Bed Bath,2,EUR 110.00,EUR 38.50,Credit Card,Cust ID: 14619City: DublinGender: FAge Group: 25-34
1738,Navy Herringbone Throw,2025-06-06,Homeware — Bed Bath,5,€ 445.00,€ 155.75,Credit Card,ID 19406Location: DublinAge: 45–54Gender: M
1739,Navy Herringbone Throw,2025-06-06,Homeware — Bed Bath,5,€ 445.00,€ 155.75,Credit Card,ID 19406Location: DublinAge: 45–54Gender: M
1740,Pink Cheque Shirt Dress,06-06-2025,Children — Girls Clothing,1,€16.50,€8.41,PayPal,Customer ID: 13434Location: MayoGender: FAge Group: 35—44
1741,Pink Cheque Shirt Dress,06-06-2025,Children — Girls Clothing,1,€16.50,€8.41,PayPal,Customer ID: 13434Location: MayoGender: FAge Group: 35—44
1742,White Polo Two Pack,"Jun 06, 2025",Children — Girls Clothing,1,7.50,3.83,Credit Card,Age: 35—44Gender: FemaleLocation DublinID 7059
1743,White Polo Two Pack,"Jun 06, 2025",Children — Girls Clothing,1,7.50,3.83,Credit Card,Age: 35—44Gender: FemaleLocation DublinID 7059
1744,White Short Sleeve Oxford Shirt,2025-06-06,Men — Shirts,1,€ 53.00,€ 20.14,PayPal,Cust ID: 12000Age Category: 18—24From: WexfordGender: Female
1745,White Short Sleeve Oxford Shirt,2025-06-06,Men — Shirts,1,€ 53.00,€ 20.14,PayPal,Cust ID: 12000Age Category: 18—24From: WexfordGender: Female
1746,Blue Stripe Snuggle Fit Pyjamas,2025-06-07,Children — Boys Clothing,5,€92.50,€47.17,Debit Card,Age: 25—34From: DublinID: 16672Gender: Prefer not to say
1747,Blue Stripe Snuggle Fit Pyjamas,2025-06-07,Children — Boys Clothing,5,€92.50,€47.17,Debit Card,Age: 25—34From: DublinID: 16672Gender: Prefer not to say
1748,Black Cigarette Trousers,07 Jun 2025,Men — Trousers,1,24.00,11.76,Debit Card,Location: DonegalCust ID: 8756Age Range: 65+Gender: Male
1749,Black Cigarette Trousers,07 Jun 2025,Men — Trousers,1,24.00,11.76,Debit Card,Location: DonegalCust ID: 8756Age Range: 65+Gender: Male
1750,Blue Stripe Snuggle Fit Pyjamas,2025-06-07,Children —  Boys Clothing,2,€ 37.00,€ 18.87,PayPal,ID 7897City: WaterfordGender: FAge: 25-34
1751,Blue Stripe Snuggle Fit Pyjamas,2025-06-07,Children —  Boys Clothing,2,€ 37.00,€ 18.87,PayPal,ID 7897City: WaterfordGender: FAge: 25-34
1752,Lodge Women's Shirt,2025-06-07,Women — Tops,1,€33.30,€18.50,Debit Card,Customer ID: 15553Location: CorkGender: Prefer not to sayAge Group: 25-34
1753,Lodge Women's Shirt,2025-06-07,Women — Tops,1,€33.30,€18.50,Debit Card,Customer ID: 15553Location: CorkGender: Prefer not to sayAge Group: 25-34
1754,Blue Stripe Snuggle Fit Pyjamas,"Jun 07, 2025",Children — Boys Clothing,3,EUR 55.50,EUR 28.30,Credit Card,Gender: FemaleAge Group: 45–54Location LaoisID 15559
1755,Blue Stripe Snuggle Fit Pyjamas,"Jun 07, 2025",Children — Boys Clothing,3,EUR 55.50,EUR 28.30,Credit Card,Gender: FemaleAge Group: 45–54Location LaoisID 15559
1756,White Short Sleeve Bird Print Shirt,08 Jun 2025,Men — Shirts,1,26.10,8.12,Credit Card,Customer ID: 5428Location: CorkGender: FAge Range: 18-24
1757,White Short Sleeve Bird Print Shirt,08 Jun 2025,Men — Shirts,1,26.10,8.12,Credit Card,Customer ID: 5428Location: CorkGender: FAge Range: 18-24
1758,Navy Crew and Jogger Set,"Jun 08, 2025",Children — Boys Clothing,2,€ 35.00,€ 17.85,Credit Card,ID: 7850City: GalwayGender: FemaleAge Category: 18-24
1759,Navy Crew and Jogger Set,"Jun 08, 2025",Children — Boys Clothing,2,€ 35.00,€ 17.85,Credit Card,ID: 7850City: GalwayGender: FemaleAge Category: 18-24
1760,Lunar Cirque Blouse,08-06-2025,Women  — Tops,1,21.60,12.00,Credit Card,Customer ID: 9012From: TipperaryGender: FAge Category: 35-44
1761,Lunar Cirque Blouse,08-06-2025,Women  — Tops,1,21.60,12.00,Credit Card,Customer ID: 9012From: TipperaryGender: FAge Category: 35-44
1762,Pink Slim Fit Double Cuff Shirt,2025-06-08,Men — Shirts,1,EUR 29.00,EUR 11.02,Credit Card,Cust ID: 3403From: DublinGender: FAge Category: 25—34
1763,Pink Slim Fit Double Cuff Shirt,2025-06-08,Men — Shirts,1,EUR 29.00,EUR 11.02,Credit Card,Cust ID: 3403From: DublinGender: FAge Category: 25—34
1764,Dark Wash Straight Fit Jeans,08 Jun 2025,Men — Jeans,1,EUR 33.00,EUR 13.20,Debit  Card,ID 4792From: DublinGender: MaleAge Group: 35-44
1765,Dark Wash Straight Fit Jeans,08 Jun 2025,Men — Jeans,1,EUR 33.00,EUR 13.20,Debit  Card,ID 4792From: DublinGender: MaleAge Group: 35-44
1766,Mid Blue Slim Fit Ultra Flex Jeans,08 Jun 2025,Men — Jeans,1,€ 48.00,€ 19.20,PayPal,ID: 3000Location TipperaryGender: FemaleAge: 45-54
1767,Mid Blue Slim Fit Ultra Flex Jeans,08 Jun 2025,Men — Jeans,1,€ 48.00,€ 19.20,PayPal,ID: 3000Location TipperaryGender: FemaleAge: 45-54
1768,Lattice Runner,2025-06-08,Homeware —  Design,4,EUR 344.00,EUR 137.60,Credit Card,ID: 5850Location: DublinGender: MaleAge Category: 25-34
1769,Lattice Runner,2025-06-08,Homeware —  Design,4,EUR 344.00,EUR 137.60,Credit Card,ID: 5850Location: DublinGender: MaleAge Category: 25-34
1770,Multi Short Sleeve Character T-shirt,2025-06-09,Children —  Boys Clothing,1,EUR 14.85,EUR 6.76,Voucher,ID 4029City: TipperaryGender: Prefer not to sayAge Category: 18-24
1771,Multi Short Sleeve Character T-shirt,2025-06-09,Children —  Boys Clothing,1,EUR 14.85,EUR 6.76,Voucher,ID 4029City: TipperaryGender: Prefer not to sayAge Category: 18-24
1772,White Short Sleeve Bird Print Shirt,09-06-2025,Men — Shirts,1,EUR 26.10,EUR 8.12,Voucher,ID: 5309Age Group: 45-54From: CorkGender: Female
1773,White Short Sleeve Bird Print Shirt,09-06-2025,Men — Shirts,1,EUR 26.10,EUR 8.12,Voucher,ID: 5309Age Group: 45-54From: CorkGender: Female
1774,Black Single Cuff Shirt,2025-06-09,Men — Shirts,1,EUR 42.00,EUR 15.96,Credit Card,Location KerryID 17222Age: 25—34Gender: Female
1775,Black Single Cuff Shirt,2025-06-09,Men — Shirts,1,EUR 42.00,EUR 15.96,Credit Card,Location KerryID 17222Age: 25—34Gender: Female
1776,Navy/White Long Sleeve Gingham Cheque Shirt,2025-06-09,Men — Shirts,2,€58.00,€22.04,CC,ID: 6448Location CorkGender: FemaleAge Category: 55—64
1777,Navy/White Long Sleeve Gingham Cheque Shirt,2025-06-09,Men — Shirts,2,€58.00,€22.04,CC,ID: 6448Location CorkGender: FemaleAge Category: 55—64
1778,Blue Floral Embroidered Mac,2025-06-09,Children — Girls Clothing,1,€35.00,€17.85,Debit Card,Customer ID: 13597Location: CavanGender: MaleAge Category: 35-44
1779,Blue Floral Embroidered Mac,2025-06-09,Children — Girls Clothing,1,€35.00,€17.85,Debit Card,Customer ID: 13597Location: CavanGender: MaleAge Category: 35-44
1780,Hawaiian Print Sun Safe Two Piece,2025-06-09,Children — Girls Clothing,1,€ 17.50,€ 8.93,Debit Card,Cust ID: 9412City: CavanGender: MAge: 25-34
1781,Hawaiian Print Sun Safe Two Piece,2025-06-09,Children — Girls Clothing,1,€ 17.50,€ 8.93,Debit Card,Cust ID: 9412City: CavanGender: MAge: 25-34
1782,Black Skinny Fit Jeans,2025-06-09,Men — Jeans,1,EUR 46.00,EUR 18.40,Debit Card,Customer ID: 16647From: ClareGender: FemaleAge Category: 45—54
1783,Black Skinny Fit Jeans,2025-06-09,Men — Jeans,1,EUR 46.00,EUR 18.40,Debit Card,Customer ID: 16647From: ClareGender: FemaleAge Category: 45—54
1784,Fluro Shorts Two Pack,2025-06-09,Children — Boys Clothing,3,EUR 47.25,EUR 21.52,Debit Card,Customer ID: 3787From: RoscommonGender: FemaleAge Range: 25-34
1785,Fluro Shorts Two Pack,2025-06-09,Children — Boys Clothing,3,EUR 47.25,EUR 21.52,Debit Card,Customer ID: 3787From: RoscommonGender: FemaleAge Range: 25-34
1786,Blue Stripe Snuggle Fit Pyjamas,2025-06-09,Children — Boys Clothing,2,37.00,18.87,Credit Card,ID: 14675City: DublinGender: MaleAge Group: 25-34
1787,Blue Stripe Snuggle Fit Pyjamas,2025-06-09,Children — Boys Clothing,2,37.00,18.87,Credit Card,ID: 14675City: DublinGender: MaleAge Group: 25-34
1788,Black Mary Jane Shoes,2025-06-10,Men — Shoes,1,EUR 44.00,EUR 19.80,Debit Card,Age Group: 45-54From: KerryID: 4156Gender: Female
1789,Black Mary Jane Shoes,2025-06-10,Men — Shoes,1,EUR 44.00,EUR 19.80,Debit Card,Age Group: 45-54From: KerryID: 4156Gender: Female
1790,Black Skinny Fit Ultra Flex Jeans,10 Jun 2025,Men — Jeans,1,EUR 33.00,EUR 13.20,PayPal,Gender: FemaleCustomer ID: 13416Location LeitrimAge Range: 25–34
1791,Black Skinny Fit Ultra Flex Jeans,10 Jun 2025,Men — Jeans,1,EUR 33.00,EUR 13.20,PayPal,Gender: FemaleCustomer ID: 13416Location LeitrimAge Range: 25–34
1792,Lattice Runner,2025-06-11,Homeware — Design,3,€ 258.00,€ 103.20,Credit Card,Customer ID: 2084From: DonegalGender: MAge Range: 35–44
1793,Lattice Runner,2025-06-11,Homeware — Design,3,€ 258.00,€ 103.20,Credit Card,Customer ID: 2084From: DonegalGender: MAge Range: 35–44
1794,Navy Linen Blend Dress,2025-06-11,Women — Dresses,1,€ 30.00,€ 15.00,Credit Card,ID: 10372City: DonegalGender: MaleAge Category: 18–24
1795,Navy Linen Blend Dress,2025-06-11,Women — Dresses,1,€ 30.00,€ 15.00,Credit Card,ID: 10372City: DonegalGender: MaleAge Category: 18–24
1796,Orange/Navy Shorts Three Pack,2025-06-11,Children — Girls Clothing,1,€ 16.50,€ 8.41,Debit Card,ID: 11744Location: DublinGender: FemaleAge: 25-34
1797,Orange/Navy Shorts Three Pack,2025-06-11,Children — Girls Clothing,1,€ 16.50,€ 8.41,Debit Card,ID: 11744Location: DublinGender: FemaleAge: 25-34
1798,Blue Stripe Snuggle Fit Pyjamas,11-06-2025,Children — Boys Clothing,5,EUR 92.50,EUR 47.17,Debit Card,ID: 16841From: GalwayGender: FemaleAge Range: 35—44
1799,Blue Stripe Snuggle Fit Pyjamas,11-06-2025,Children — Boys Clothing,5,EUR 92.50,EUR 47.17,Debit Card,ID: 16841From: GalwayGender: FemaleAge Range: 35—44
1800,Floral Embroidered Kaftan,2025-06-11,Children — Girls Clothing,1,EUR 32.00,EUR 16.32,Debit Card,ID 3986City: DublinGender: FemaleAge: 55—64
1801,Floral Embroidered Kaftan,2025-06-11,Children — Girls Clothing,1,EUR 32.00,EUR 16.32,Debit Card,ID 3986City: DublinGender: FemaleAge: 55—64
1802,Rose Gold Two Tier Drainer,2025-06-12,Homeware — Design,2,62.00,24.80,Credit Card,ID: 8878Location: KilkennyGender: MAge Group: 25-34
1803,Rose Gold Two Tier Drainer,2025-06-12,Homeware — Design,2,62.00,24.80,Credit Card,ID: 8878Location: KilkennyGender: MAge Group: 25-34
1804,White Short Sleeve Oxford Shirt,"Jun 12, 2025",Men — Shirts,1,53.00,20.14,Debit Card,Customer ID: 3006From: DublinGender: FemaleAge: 25-34
1805,White Short Sleeve Oxford Shirt,"Jun 12, 2025",Men — Shirts,1,53.00,20.14,Debit Card,Customer ID: 3006From: DublinGender: FemaleAge: 25-34
1806,Navy Linen Blend Dress,12 Jun 2025,Women —  Dresses,1,27.00,12.00,Debit Card,Customer ID: 17137City: KildareGender: MaleAge: 35—44
1807,Navy Linen Blend Dress,12 Jun 2025,Women —  Dresses,1,27.00,12.00,Debit Card,Customer ID: 17137City: KildareGender: MaleAge: 35—44
1808,Grey Marl Panda Face Crew,2025-06-13,Children — Boys Clothing,3,€ 34.50,€ 17.59,Debit  Card,ID 8756Location DonegalGender: MAge Range: 65+
1809,Grey Marl Panda Face Crew,2025-06-13,Children — Boys Clothing,3,€ 34.50,€ 17.59,Debit  Card,ID 8756Location DonegalGender: MAge Range: 65+
1810,Marshall Oxford Shirt,2025-06-13,Men — Shirts,2,126.00,47.88,Debit Card,Cust ID: 7094City: LouthGender: FemaleAge Range: 35—44
1811,Marshall Oxford Shirt,2025-06-13,Men — Shirts,2,126.00,47.88,Debit Card,Cust ID: 7094City: LouthGender: FemaleAge Range: 35—44
1812,Marshall Oxford Shirt,2025-06-14,Men — Shirts,1,€63.00,€23.94,Credit Card,ID: 2803From: LimerickGender: Prefer not to sayAge: 25-34
1813,Marshall Oxford Shirt,2025-06-14,Men — Shirts,1,€63.00,€23.94,Credit Card,ID: 2803From: LimerickGender: Prefer not to sayAge: 25-34
1814,Black Geo Jacquard Dress,14-06-2025,Women — Dresses,1,€ 33.30,€ 14.80,Credit Card,City: LimerickGender: MaleAge Group: 45-54ID: 6118
1815,Black Geo Jacquard Dress,14-06-2025,Women — Dresses,1,€ 33.30,€ 14.80,Credit Card,City: LimerickGender: MaleAge Group: 45-54ID: 6118
1816,Fluro Shorts Two Pack,14-06-2025,Children — Boys Clothing,3,€ 52.50,€ 26.77,Credit Card,ID 11162City: KildareGender: FAge: 35-44
1817,Fluro Shorts Two Pack,14-06-2025,Children — Boys Clothing,3,€ 52.50,€ 26.77,Credit Card,ID 11162City: KildareGender: FAge: 35-44
1818,White Tie and Shirt Set,2025-06-14,Men  — Shirts,2,70.00,26.60,Credit Card,ID 12459City: DublinGender: MaleAge Category: 35–44
1819,White Tie and Shirt Set,2025-06-14,Men  — Shirts,2,70.00,26.60,Credit Card,ID 12459City: DublinGender: MaleAge Category: 35–44
1820,Pink Cheque Shirt Dress,14 Jun 2025,Children — Girls Clothing,1,16.50,8.41,Debit Card,ID 3700Location: CorkGender: Prefer not to sayAge: 25-34
1821,Pink Cheque Shirt Dress,14 Jun 2025,Children — Girls Clothing,1,16.50,8.41,Debit Card,ID 3700Location: CorkGender: Prefer not to sayAge: 25-34
1822,Multi Short Sleeve Character T-shirt,14-06-2025,Children — Boys Clothing,1,16.50,8.41,Debit Card,Cust ID: 9987Location: ClareGender: FAge Group: 35-44
1823,Multi Short Sleeve Character T-shirt,14-06-2025,Children — Boys Clothing,1,16.50,8.41,Debit Card,Cust ID: 9987Location: ClareGender: FAge Group: 35-44
1824,Nude Peep Toe Cork Wedges,2025-06-15,Men — Shoes,1,€ 39.60,€ 15.40,Credit  Card,ID 5037Location: DublinGender: MaleAge: 25—34
1825,Nude Peep Toe Cork Wedges,2025-06-15,Men — Shoes,1,€ 39.60,€ 15.40,Credit  Card,ID 5037Location: DublinGender: MaleAge: 25—34
1826,Blue Stripe Snuggle Fit Pyjamas,"Jun 15, 2025",Children — Boys Clothing,1,EUR 18.50,EUR 9.44,PayPal,ID 9703City: DublinGender: MaleAge Category: 25–34
1827,Blue Stripe Snuggle Fit Pyjamas,"Jun 15, 2025",Children — Boys Clothing,1,EUR 18.50,EUR 9.44,PayPal,ID 9703City: DublinGender: MaleAge Category: 25–34
1828,Lilac/Mint Long Sleeve Shirts,2025-06-15,Children — Girls Clothing,2,52.00,26.52,Debit Card,Customer ID: 15294Gender: FemaleCity: LimerickAge Range: 55-64
1829,Lilac/Mint Long Sleeve Shirts,2025-06-15,Children — Girls Clothing,2,52.00,26.52,Debit Card,Customer ID: 15294Gender: FemaleCity: LimerickAge Range: 55-64
1830,White Short Sleeve Oxford Shirt,2025-06-15,Men — Shirts,1,EUR 53.00,EUR 20.14,Debit Card,Customer ID: 2253From: WicklowGender: FemaleAge Category: 35-44
1831,White Short Sleeve Oxford Shirt,2025-06-15,Men — Shirts,1,EUR 53.00,EUR 20.14,Debit Card,Customer ID: 2253From: WicklowGender: FemaleAge Category: 35-44
1832,Tan Leather Woven Slingbacks,15-06-2025,Men — Shoes,1,43.00,19.35,PayPal,Cust ID: 3812City: DublinGender: FemaleAge Category: 35-44
1833,Tan Leather Woven Slingbacks,15-06-2025,Men — Shoes,1,43.00,19.35,PayPal,Cust ID: 3812City: DublinGender: FemaleAge Category: 35-44
1834,White Colour Block T-Shirt,15 Jun 2025,Children — Boys Clothing,2,€ 45.00,€ 22.95,Credit Card,Cust ID: 8691Location DublinAge Range: 25–34Gender: Female
1835,White Colour Block T-Shirt,15 Jun 2025,Children — Boys Clothing,2,€ 45.00,€ 22.95,Credit Card,Cust ID: 8691Location DublinAge Range: 25–34Gender: Female
